EAN/UPC,Material,BUn,Category,Key Word,Art Desc,Aisle Number,Side,Aisle Section
87863900251,498258,EA,HABA,#N/A,EvMnJack Shampoo/Condtr Thckn,29,R,0
87863900252,498262,EA,HABA,#N/A,EvMnJack Shampoo Sndalwd Dly,29,R,0
2639500012,307448,EA,Health Care,#N/A,LilyOdes Aloe Vera Gelly,28,L,0
2639500032,329817,EA,Health Care,#N/A,Lily Aloe Vera Jce,28,L,0
5885404522,225199,EA,Health Care,#N/A,AVogel Absolut Arnica,28,R,0
6199801380,364113,EA,Health Care,#N/A,Flora Digest Enzymes Urgent Cr,28,R,0
6199801580,592961,EA,Health Care,#N/A,Flora Udo Oil 3-6-9 Blend,28,R,0
6199802804,583532,EA,Health Care,#N/A,Flora Liq Form Org Elderbry+,28,R,0
62036501572,664654,EA,Health Care,#N/A,Organika Milk Thistle,28,L,0
62036501821,590674,EA,Health Care,#N/A,Organika Spirulina Hgh Potency,28,L,0
62036501866,824317,EA,Health Care,#N/A,Organika Green Tea Extract,28,L,0
62036502179,660526,EA,Health Care,#N/A,Organika BeePrpolis ThroatSpry,28,L,0
62036502186,590773,EA,Health Care,#N/A,Organlka Bee Propolis,28,L,0
62036502187,627850,EA,Health Care,#N/A,Organika LiqBee Propolis AlcFr,28,L,0
62036502677,659941,EA,Health Care,#N/A,Organika Activatd CharcoalCaps,28,L,0
62036502707,824204,EA,Health Care,#N/A,Organika Niacin NonFlush 500mg,28,L,0
62477700596,290074,EA,Health Care,#N/A,GnHealth Fast Arthritis Relief,28,R,0
62477700614,308512,EA,Health Care,#N/A,GnHealth OMega3 Trpl Str S/Gel,28,R,0
62477701042,401327,EA,Health Care,#N/A,GnHealth Collagen Clean Marine,28,L,0
6252703146,33860,EA,Health Care,#N/A,Nu-Life Ultimate One Men Act,28,R,0
6252704962,668496,EA,Health Care,#N/A,NuLife Focus Formula,28,R,0
62773300250,489784,EA,Health Care,#N/A,OrgnTrad Goji Berries,28,L,0
62773300325,655148,EA,Health Care,#N/A,OrgnTrad Mulberries Dried Whit,28,L,0
62773300430,655225,EA,Health Care,#N/A,OrgnTrad Powder Turmeric,28,L,0
62773301080,489983,EA,Health Care,#N/A,OrgnTrad Coconut Palm Sugar,28,L,0
62773301230,489514,EA,Health Care,#N/A,OrgnTrad Powder Spirulina Org,28,L,0
62784383667,911080,EA,Grocery Ambient,#N/A,Kakow Cocoa Butter Natural,28,L,0
62805530304,403771,EA,Health Care,#N/A,MSPrebio Supplement Prebiotic,28,L,0
62811021905,408616,EA,Health Care,#N/A,Sproos Collagen Greens,28,L,0
62811021906,408615,EA,Health Care,#N/A,Sproos MCT Collagen Creamer,28,L,0
62811021920,908813,EA,Health Care,#N/A,Sproos Marine Collagen,28,L,0
62811021921,908762,EA,Health Care,#N/A,Sproos Collagen Grass-Fed,28,L,0
63125702063,355784,EA,Health Care,#N/A,RenewLif Ultra EPA,28,R,0
63125715570,229842,EA,Health Care,#N/A,RenewLif Crtcl Liver Sup 90EA,28,R,0
63125715579,240312,EA,Health Care,#N/A,RenewLif Critical Omega,28,R,0
63125753440,592764,EA,Health Care,#N/A,RenewLif Cleansemore,28,R,0
67707900002,659304,EA,Health Care,#N/A,AlbrtNtl Greens Herbal Blnd Pr,28,L,0
74127300002,590949,EA,Health Care,#N/A,Bach Rescue Remedy Spray,28,R,0
77401620031,270077,EA,Health Care,#N/A,Boiron TU30 Ch Arnica Montana,28,R,0
77401629167,348386,EA,Health Care,#N/A,Boiron Arnicare Gel,28,R,0
77401669953,348392,EA,Health Care,#N/A,Boiron Arnicare Tablets,28,R,0
77401673867,589421,EA,Health Care,#N/A,Boiron Coryzalia Unite,28,R,0
77767201040,125941,EA,Health Care,#N/A,SISU B Calm w/Rhodiola,28,R,0
77767201112,125911,EA,Health Care,#N/A,Sisu Ester C Supreme Caps 60s,28,R,0
77767201113,125909,EA,Health Care,#N/A,Sisu Ester C Supreme Caps 120s,28,R,0
77767201144,415868,EA,Health Care,#N/A,SISU Calc & Magnes Plus D USP,28,R,0
77767201146,592399,EA,Health Care,#N/A,Sisu Mag Citrate W/Malic 100mg,28,R,0
77767201256,415876,EA,Health Care,#N/A,Sisu Multi Expecting,28,R,0
77767201406,592409,EA,Health Care,#N/A,Sisu Teens Multi Vitamin 90EA,28,R,0
77767201528,375855,EA,Health Care,#N/A,Sisu Omega Full Spectrum,28,R,0
77767202555,276263,EA,Health Care,#N/A,Sisu Vitamin D 1000IU,28,R,0
77767202571,313549,EA,Health Care,#N/A,Sisu Melatonin 5mg,28,R,0
77767202648,828347,EA,Health Care,#N/A,Sisu CoQ10 Ubiquinol 100mg,28,R,0
77767202653,589228,EA,Health Care,#N/A,Sisu Supreme Multivitamn 120EA,28,R,0
77767203013,126041,EA,Health Care,#N/A,Sisu Nutri Super B Complex,28,R,0
77767204102,342134,EA,Health Care,#N/A,Sisu 7 Joint Formula,28,R,0
77767204105,369449,EA,Health Care,#N/A,Sisu Liquid Melatonin 10mg,28,R,0
77767205050,363670,EA,Health Care,#N/A,Sisu EsterC Enrgy Bst Lme/Lime,28,R,0
77815955237,643357,EA,Health Care,#N/A,Traumacare Tablets,28,R,0
79357346262,475782,EA,Health Care,#N/A,Elderberry Syrup,28,R,0
81166002248,571054,EA,Health Care,#N/A,Nuun Immunity Blubrry Tangerin,28,L,0
81166002249,571026,EA,Health Care,#N/A,Nuun Immunity Orange Citrus,28,L,0
81570902083,708175,EA,Health Care,#N/A,BulltPrf Coffee Ground Regular,28,L,0
81570902109,673124,EA,Health Care,#N/A,BulltPrf Oil XCT,28,L,0
81570902135,639413,EA,Health Care,#N/A,BulltPrf Brain Octane,28,L,0
82207871016,486017,EA,Health Care,#N/A,HostDefs Lions Mane Memory Nrv,28,,0
82207896312,941898,EA,Health Care,#N/A,Botanica Perfect Greens Choc,28,L,0
82207896400,754278,EA,Health Care,#N/A,Botanica Turmeric Golden Mylk,28,L,0
85437800120,756305,EA,Health Care,#N/A,CanPrev Prostate-Pro+ Maca Sup,28,R,0
85437800153,756308,EA,Health Care,#N/A,CanPrev Thyroid-Pro Formula,28,R,0
85437800154,439442,EA,Health Care,#N/A,CanPrev Formula Eye-Pro,28,R,0
85437800156,765940,EA,Health Care,#N/A,CanPrev D3 Drops 1000IU MCT,28,R,0
85437800161,765946,EA,Health Care,#N/A,CanPrev Drops Oil Of Oregano,28,R,0
85437800172,766025,EA,Health Care,#N/A,CanPrev Ubiquinol 100mg Sftgel,28,R,0
85437800173,766017,EA,Health Care,#N/A,CanPrev ElectroMag Effervescnt,28,R,0
87177600006,826447,EA,Health Care,#N/A,LornaVan Ironsmart,28,R,0
87177600010,828233,EA,Health Care,#N/A,LornaVan Magsmart,28,R,0
87177600023,826095,EA,Health Care,#N/A,LornaVan Menosmart,28,R,0
87177600026,825989,EA,Health Care,#N/A,LornaVan Sleepsmart,28,R,0
87177600084,641870,EA,Health Care,#N/A,Lorna Ironsmart,28,R,0
87177600105,824922,EA,Health Care,#N/A,LornaVan Active Collagen,28,R,0
87177600110,677431,EA,Health Care,#N/A,Magnesium Bisglycinate,28,R,0
87177600191,695155,EA,Health Care,#N/A,LornaVan Drink Mix Actv Cllgn,28,R,0
8.73E+11,400893,CAR,Health Care,#N/A,EnerC Drink Mix Orange,28,R,0
8.73E+11,467299,CAR,Health Care,#N/A,EnerC Variety Pack Box,28,R,0
8.73E+11,699306,CAR,Health Care,#N/A,EnerC Vit Mix Peach Mango,28,R,0
88664650177,406144,EA,Health Care,#N/A,CanPrev Silicon Beauty Liq,28,L,0
88664650180,406110,EA,Health Care,#N/A,CanPrev Collagen Beauty Liq,28,L,0
88664650187,420698,EA,Health Care,#N/A,CanPrev Green Up w/GramsPowder,28,R,0
88664650189,420899,EA,Health Care,#N/A,CanPrev Collagen Beauty Powder,28,R,0
88664650190,420699,EA,Health Care,#N/A,CanPrev L-Arginine,28,R,0
88664650199,420700,EA,Health Care,#N/A,CanPrev L-Glutamine,28,R,0
1618540016,411927,EA,Health Care,#N/A,NeoCell Collagen Super + C,27,L,0
2953700002,230576,EA,Health Care,#N/A,NatuBnty Melatonin 120EA,27,L,0
2953700008,306290,EA,Health Care,#N/A,NatuBnty Melatonin 10MG,27,L,0
2953700063,569091,EA,Health Care,#N/A,NatuBnty Turmeric Veg 9000MG,27,R,0
2953700066,569012,EA,Health Care,#N/A,NatuBnty Vit Cranbry Ultra Veg,27,R,0
2953701603,230406,EA,Health Care,#N/A,NatuBnty Gentle Iron 90EA,27,L,0
2953703848,230125,EA,Health Care,#N/A,NatuBnty Omega3 Fish Oil 180EA,27,L,0
2953706011,306286,EA,Health Care,#N/A,NatuBnty L Lysine 1000MG,27,L,0
2953706274,308384,EA,Health Care,#N/A,NatuBnty Calcium Absorbable,27,L,0
2953712999,306299,EA,Health Care,#N/A,NatuBnty Omega-3 1200mg,27,L,0
2953713793,306302,EA,Health Care,#N/A,NatuBnty Cranberry w/ Vit C,27,L,0
2953715559,306308,EA,Health Care,#N/A,NatuBnty CO-Q10 100MG,27,L,0
2953717478,230348,EA,Health Care,#N/A,NatuBnty Cod Liver Oil,27,L,0
2953750697,398593,EA,Health Care,#N/A,NatuBnty Acidophilus Probiotic,27,R,0
2953753503,478503,EA,Health Care,#N/A,NatuBnty Gummies Melatonin,27,R,0
2953754426,400069,EA,Health Care,#N/A,NatuBnty NB5 HTP 200mg,27,R,0
2953754427,398595,EA,Health Care,#N/A,NatuBnty Adult Gummies ValueSz,27,L,0
2953755951,478506,EA,Health Care,#N/A,NatuBnty Trmric Curcumin 450mg,27,R,0
2953758118,717267,EA,Health Care,#N/A,NatuBnty Gummies Hair&Nail,27,R,0
2953759948,649898,EA,Health Care,#N/A,NatuBnty Magnesium,27,R,0
2953776563,766345,EA,Health Care,#N/A,NatuBnt Tumeric w/Black Pepper,27,R,0
2953779201,766358,EA,Health Care,#N/A,NatuBnty Biotin 10000MCG,27,R,0
2953780901,407630,EA,Health Care,#N/A,NatuBnty HSN Collagen Gummie,27,R,0
3367410429,692200,EA,Health Care,#N/A,NaturWay Kelp,27,L,0
3367410439,692204,EA,Health Care,#N/A,NaturWay Saw Palmetto Berries,27,L,0
3367410467,491270,EA,Health Care,#N/A,NaturWay CalMg K2 Liquid BluBr,27,L,0
3367411443,692195,EA,Health Care,#N/A,NaturWay Fenugreek&Blsd Thstl,27,L,0
3367431009,666264,EA,Health Care,#N/A,NaturWayCapAshwagandhaAdaptogn,27,L,0
3367431013,646236,EA,Health Care,#N/A,NaturWay Horny Goat Weed,27,L,0
5149490135,380350,EA,Health Care,#N/A,MegaFood Men Ovr 40,27,L,0
5149490168,655584,EA,Health Care,#N/A,MegaFood Womens One Daily Food,27,L,0
5149490215,604087,EA,Health Care,#N/A,MegaFood Vitamin C Citrus Gumm,27,L,0
5500037411,944816,EA,Health Care,#N/A,Nestle Materna Prenatl 100Tabs,27,R,0
5574255090,411796,EA,Health Care,#N/A,Comp Melatnin Mnt ExStrgth 5MG,27,R,0
5574255091,411834,EA,Health Care,#N/A,Comp Vitamin D3 1000IU SoftGel,27,R,0
5574255092,401812,EA,Health Care,#N/A,Comp Zinc 50MG Tabs,27,R,0
5574255093,411845,EA,Health Care,#N/A,Comp Folic Acid 1MG Y/F,27,R,0
5574255094,416982,EA,Health Care,#N/A,Comp Multi Vitamin Senior Men,27,R,0
5574255095,417006,EA,Health Care,#N/A,Comp Multi Vit Senior Women,27,R,0
5574255097,417022,EA,Health Care,#N/A,Comp Multi Vitamin Men,27,R,0
5574255098,411818,EA,Health Care,#N/A,Comp Vitamin D 1000IU,27,R,0
5650007435,994175,EA,Health Care,#N/A,One A Day Advance Womens,27,R,0
5650008619,10750,EA,Health Care,#N/A,Flintstones Vitamins Extra C,27,R,0
5650035860,457180,EA,Health Care,#N/A,OneADay Mens 50 Plus,27,R,0
5650036221,273708,EA,Health Care,#N/A,OAD Fruiti Essentials,27,R,0
5650036380,344786,EA,Health Care,#N/A,OneADay Fruiti-ssentials,27,R,0
5650036445,459974,EA,Health Care,#N/A,Redoxon Double Action,27,R,0
5650036479,459992,EA,Health Care,#N/A,One A Day Mens Gummies,27,R,0
5650036480,459986,EA,Health Care,#N/A,One A Day Womens Gummies,27,R,0
5650036481,459983,EA,Health Care,#N/A,Flintstones Activ Supp Gummies,27,R,0
5650036609,655091,EA,Health Care,#N/A,Flintstn Vitamins Gummies,27,R,0
5650093751,552895,EA,Health Care,#N/A,OneADay Fruiti/ssentials/Imm,27,R,0
5650093752,552898,EA,Health Care,#N/A,OneADay Gummies Womens,27,R,0
5650093753,552899,EA,Health Care,#N/A,OneADay Gummies Mens,27,R,0
5799006291,934903,EA,Health Care,#N/A,Antistax 360mg Tabs BP 30's,27,R,0
5885402521,589052,EA,Health Care,#N/A,AVogel Sore Throat Spray,27,L,0
6081551666,785490,EA,Health Care,#N/A,Centrum Junior Complete,27,R,0
6210705591,117518,EA,Health Care,#N/A,Caltrate 600 W/Vitd S/Chew Chc,27,R,0
6210708460,390659,EA,Health Care,#N/A,Centrum Women 50+,27,R,0
6210708470,292935,EA,Health Care,#N/A,Centrum for Women,27,R,0
6210708480,390661,EA,Health Care,#N/A,Centrum Men 50+,27,R,0
6210708520,390671,EA,Health Care,#N/A,Centrum Prenatal,27,R,0
6210708652,487866,EA,Health Care,#N/A,Centrum Select Essentials,27,R,0
6210709082,644571,EA,Health Care,#N/A,Centrum MultiGummies,27,R,0
6210709083,640117,EA,Health Care,#N/A,Centrum MultiGummies,27,R,0
6210709085,640154,EA,Health Care,#N/A,Centrum Multigummies Women,27,R,0
6210709087,767331,EA,Health Care,#N/A,Centrum MultiGummies Adult 50,27,R,0
6210709088,659101,EA,Health Care,#N/A,Centrum Multigummies Men 130s,27,R,0
6210718894,485236,EA,Health Care,#N/A,Centrum Forte Essentials,27,R,0
6210725700,142102,EA,Health Care,#N/A,Caltrate Plus (Calcium),27,R,0
6210728652,485234,EA,Health Care,#N/A,Centrum Select Essentials,27,R,0
62107302753,349479,CAR,Health Care,#N/A,EmergenC Super Orange,27,R,0
6210730703,767371,EA,Health Care,#N/A,EmergenC Energy Mango Peach,27,R,0
6210730704,767387,EA,Health Care,#N/A,EmergenC Gummies,27,R,0
6210730708,767357,EA,Health Care,#N/A,EmergenC Gummies Super Orange,27,R,0
6210730710,568940,EA,Health Care,#N/A,Emergenc Vitamins Immn Citrus,27,R,0
62491704001,691996,EA,Health Care,#N/A,AOR Advanced B Complex Ultra,27,L,0
62491704006,692009,EA,Health Care,#N/A,AOR Curcumin Ultra Free Flow,27,L,0
62491704011,258388,EA,Health Care,#N/A,AOR Mag Malate Renew,27,L,0
62491704029,264264,EA,Health Care,#N/A,AOR Tryfonia Max 100mg,27,L,0
62491704045,692017,EA,Health Care,#N/A,AOR Methylcobalamin Ultra,27,L,0
62491704056,692067,EA,Health Care,#N/A,AOR L Lysine Caps,27,L,0
62491704067,258837,EA,Health Care,#N/A,AOR Active Green Tea 700mg,27,L,0
62491704177,370750,EA,Health Care,#N/A,AOR Vision Support 11,27,L,0
62491704186,259956,EA,Health Care,#N/A,AOR Ortho Sleep 456mg,27,L,0
62491704216,692060,EA,Health Care,#N/A,AOR Vitamin D Liquid Vegan,27,L,0
62491704311,370751,EA,Health Care,#N/A,AOR Quercetin,27,L,0
62491704312,692040,EA,Health Care,#N/A,AOR C + Bioflavonoids,27,L,0
62491704313,262387,EA,Health Care,#N/A,AOR Gaba 600mg,27,L,0
62491704360,692043,EA,Health Care,#N/A,AOR Magnesium Glycinate,27,L,0
62527303043,954432,EA,Health Care,#N/A,WebbNatr Blue Light & Dry Eyes,27,R,0
62527303079,552581,EA,Health Care,#N/A,SesameSt Gummies Omega 3 w/DHA,27,R,0
62527303080,552590,EA,Health Care,#N/A,SesameSt Gummies Vit C 125mg,27,R,0
62527303081,552806,EA,Health Care,#N/A,SesameSt Gmies Vitamin D 600IU,27,R,0
62527303082,552808,EA,Health Care,#N/A,SesameSt Gummies Power Multi,27,R,0
62527303083,552835,EA,Health Care,#N/A,SesameSt Gummies Probiotic,27,R,0
62527303162,853341,EA,Health Care,#N/A,Webber Mgsm 500MG Tabs,27,R,0
62527303163,690091,EA,Health Care,#N/A,WebbNatr Magnesium 250mg,27,R,0
62527303187,690088,EA,Health Care,#N/A,WebbNatr Vit Wmn50+ Most Cmplt,27,R,0
62527303189,690090,EA,Health Care,#N/A,WebbNatr Vit Mens50+ Mst Cmplt,27,R,0
62527303201,824444,EA,Health Care,#N/A,Webber Digestive Enzyme Tabs,27,R,0
62527303213,203944,EA,Health Care,#N/A,Webbnatr Probiot Wmn Cbry 45EA,27,R,0
62527303292,659833,EA,Health Care,#N/A,WebbNatr Biotin 5000Mg Capsule,27,R,0
62527303293,692136,EA,Health Care,#N/A,WebbNatr Biotin 10000mcg,27,R,0
62527303337,203930,EA,Health Care,#N/A,Webbnatr Supervisn Capsl 90EA,27,R,0
62527303353,35934,EA,Health Care,#N/A,WebbNatr Omega3 400EPA 200DHA,27,R,0
62527303366,267989,EA,Health Care,#N/A,WebbNatr Lutein w/Zeaxanthin,27,R,0
62527303386,399776,EA,Health Care,#N/A,Webbnatr Collagn w/Lysin&VitC,27,R,0
62527303390,370812,EA,Health Care,#N/A,WebbNatr RylRed Omega3 Krl Oil,27,R,0
62527303391,370813,EA,Health Care,#N/A,WebbNatr Omega Mini Enteric,27,R,0
62527303395,394293,EA,Health Care,#N/A,WebbNatr Omega3 TripStrg 900mg,27,R,0
62527303398,394301,EA,Health Care,#N/A,WebbNatr WildAlask Salm&FshOil,27,R,0
62527303399,399727,EA,Health Care,#N/A,Webbnatr RoyRed Ext srth Krill,27,R,0
62527303431,203949,EA,Health Care,#N/A,WebbNatr No Flush Niacn 90EA,27,R,0
62527303436,323223,EA,Health Care,#N/A,WebbNatr Grape Seed ExStr Caps,27,R,0
62527303450,853451,EA,Health Care,#N/A,Webber Maca & Ginseng,27,R,0
62527303456,483795,EA,Health Care,#N/A,WebbNatr Lutn/Zeaxanthin 40mg,27,R,0
62527303486,378248,EA,Health Care,#N/A,Webber Melatonin Plus,27,R,0
62527303494,624900,EA,Health Care,#N/A,WebbNatr Liquid Omega 3 Grpfrt,27,R,0
62527303496,624899,EA,Health Care,#N/A,WebbNatr CrystlCln Liq Omg3Vit,27,R,0
62527303543,690086,EA,Health Care,#N/A,Turmeric Curcumin 500mg,27,R,0
62527303545,690083,EA,Health Care,#N/A,WebbNatr Turmeric Curcumin,27,R,0
62527303602,952210,EA,Health Care,#N/A,WebbNatr Melatonin 5mg TR Tabs,27,R,0
62527303603,394284,EA,Health Care,#N/A,WebbNatr Melatonin 10mg,27,R,0
62527303604,624895,EA,Health Care,#N/A,Melatonin 1mg Tablets,27,R,0
62527303662,552851,EA,Health Care,#N/A,WebbNatr Cllgn Eggshell Membrn,27,R,0
62527303684,954435,EA,Health Care,#N/A,WebbNatr  Omega 3 5mg Gummies,27,R,0
62527303686,954397,EA,Health Care,#N/A,WebbNatr Melatonin 5mg Gummies,27,R,0
62527303687,954391,EA,Health Care,#N/A,WebbNatr Melatonin Gummies,27,R,0
62527303825,314386,EA,Health Care,#N/A,Webbnatr Melatonin3mg 20% More,27,R,0
62527303826,314394,EA,Health Care,#N/A,Webbnatr Melatonin5mg 20% More,27,R,0
62527303827,323228,EA,Health Care,#N/A,WebbNatr Melatonin 10mg 20%Bns,27,R,0
62527303844,874291,EA,Health Care,#N/A,Webber Probiotic Caps Dbl Str,27,R,0
62527303849,228800,EA,Health Care,#N/A,WebbNatr 50+ Wmn 33%Prm 80EA,27,R,0
62527303855,248290,EA,Health Care,#N/A,WebbNatr Coenzyme Q10 60EA,27,R,0
62527303856,399926,EA,Health Care,#N/A,WebbNatr Q10 Coenzyme Bn 150mg,27,R,0
62527303857,824683,EA,Health Care,#N/A,Webber Coenzyme Q10 200mg Bns,27,R,0
62527303867,164366,EA,Health Care,#N/A,Webbnatr Cal Mgsm W/Zinc Bns,27,R,0
62527303873,247907,EA,Health Care,#N/A,WebbNatr Salmon Oil Alas 180EA,27,R,0
62527303874,247918,EA,Health Care,#N/A,WebbNatr Calc W/D3 Bns 275EA,27,R,0
62527303876,314147,EA,Health Care,#N/A,WebbNatr Omega 369 66% SGels,27,R,0
62527303877,316183,EA,Health Care,#N/A,WebbNatr Omega3 500mg Bonus,27,R,0
62527303878,389457,EA,Health Care,#N/A,WebbNat Ol Wd Alskn Smn20% Bns,27,R,0
62527305000,438344,EA,Health Care,#N/A,Webber Nat Magnesium Citrate,27,R,0
62527305007,438349,EA,Health Care,#N/A,Webber Nat Acidophilus Bifid,27,R,0
62527305016,268080,EA,Health Care,#N/A,WebbNatr Calcium Citrt 300mg,27,R,0
62527305033,992800,EA,Health Care,#N/A,Webb Gluco/Chond 750MG/600MG,27,R,0
62527305054,825795,EA,Health Care,#N/A,Webber Apple Cidr Vinegr 500mg,27,R,0
62527305075,992804,EA,Health Care,#N/A,Webb Glucosamine 500MG MSN,27,R,0
62527305080,424236,EA,Health Care,#N/A,Webb Glucosa/Chondr 500/400mg,27,R,0
62527305082,455061,EA,Health Care,#N/A,Webb Gluco/Chond/MSM Tangerine,27,R,0
62527305092,455384,EA,Health Care,#N/A,MSM 1000mg Bns 160s,27,R,0
62671210110,824115,EA,Health Care,#N/A,InnoVite Melatonin,27,L,0
62671210168,458453,EA,Health Care,#N/A,Innovite Inno Q Nol Caps 100MG,27,L,0
62805592831,750118,EA,Health Care,#N/A,GrdnLife Plant Calcium,27,L,0
62805592832,750169,EA,Health Care,#N/A,GrdnLife Vit Womans Once Daily,27,L,0
62805592834,750154,EA,Health Care,#N/A,GrdnLife Vit Mens Once Daily,27,L,0
6380627067,399918,EA,Health Care,#N/A,Wampole Vit D Liquid,27,R,0
6380627287,954401,EA,Health Care,#N/A,Wampole Melatonin Liquid,27,R,0
6464202010,993870,EA,Health Care,#N/A,Jamieson Vitamin A 10000IU Cap,27,R,0
6464202013,993871,EA,Health Care,#N/A,Jamieson Vitamin A&D Caps,27,R,0
6464202022,993837,EA,Health Care,#N/A,Jmsn B6 Pyridoxine 100Mg,27,R,0
6464202032,993937,EA,Health Care,#N/A,Jamieson Vit E Nat Srce 200IU,27,R,0
6464202037,329687,EA,Health Care,#N/A,Jmsn Vit E 400 Iu Bns120,27,R,0
6464202044,994161,EA,Health Care,#N/A,Jmsn B12 100Mcg 100Pk,27,R,0
6464202047,993971,EA,Health Care,#N/A,Jmsn Vit E 800 Iu,27,R,0
6464202049,994035,EA,Health Care,#N/A,Jamieson St Johns Wort 225mg,27,R,0
6464202069,553279,EA,Health Care,#N/A,Jamieson Vitamin B 12 250mg,27,R,0
6464202078,993846,EA,Health Care,#N/A,Jamieson Vitamin C 1000mg,27,R,0
6464202082,993841,EA,Health Care,#N/A,Jmsn Folic Acid 1Mg,27,R,0
6464202163,58197,EA,Health Care,#N/A,Jmsn Max Conc Cranbry Juice,27,R,0
6464202195,994283,EA,Health Care,#N/A,Jamieson Echinacea Puppurea,27,R,0
6464202209,971840,EA,Health Care,#N/A,Jamieson B2 Riboflavin 100S,27,R,0
6464202210,531443,EA,Health Care,#N/A,Jamieson Magnesium 100Mg,27,R,0
6464202218,993880,EA,Health Care,#N/A,Jmsn Potassium 50Mg,27,R,0
6464202295,993842,EA,Health Care,#N/A,Jamieson Stressease VitB Compx,27,R,0
6464202326,994026,EA,Health Care,#N/A,Jamieson Zinc Lozenge W/Vit C,27,R,0
6464202330,993882,EA,Health Care,#N/A,Jmsn Zinc 50Mg,27,R,0
6464202429,77452,EA,Health Care,#N/A,Jmsn Vit D 400Iu,27,R,0
6464202457,993963,EA,Health Care,#N/A,Jmsn Vit C Ch/Trop 500Mg,27,R,0
6464202458,993965,EA,Health Care,#N/A,Jmsn Vit C Ch/Cit 500Mg,27,R,0
6464202546,439193,EA,Health Care,#N/A,Omega 3 Complet,27,R,0
6464202548,989038,EA,Health Care,#N/A,Jmsn B100 Complex Bns 90+30,27,R,0
6464202558,128499,EA,Health Care,#N/A,Jamieson Ginko Max Bonus,27,R,0
6464202590,409590,EA,Health Care,#N/A,Jamieson Calcium Chews W/Choc,27,R,0
6464202591,409592,EA,Health Care,#N/A,Jmsn Calcium Chews W/D Caramel,27,R,0
6464202596,408759,EA,Health Care,#N/A,Jmsn Odorless Garlic Caps,27,R,0
6464202617,956406,EA,Health Care,#N/A,Jmsn Vit C Chew B/Berry 500Mg,27,R,0
6464202655,439189,EA,Health Care,#N/A,Jamieson Honey Loz Lmn Zinc,27,R,0
6464202666,163933,EA,Health Care,#N/A,Pre Natal Complex,27,R,0
6464202673,331337,EA,Health Care,#N/A,Jmsn Cal/Magnesium Bns,27,R,0
6464202674,331336,EA,Health Care,#N/A,Jmsn Cal/Magnesium + D Bns,27,R,0
6464202707,531447,EA,Health Care,#N/A,Jamieson Magnesium Complex 250,27,R,0
6464202777,434890,EA,Health Care,#N/A,Jamieson B-12 Dissol Strips,27,R,0
6464202806,730556,EA,Health Care,#N/A,Saw Palmetto Bns,27,R,0
6464202807,993995,EA,Health Care,#N/A,Jmsn Bilberry Soft Gel Capsule,27,R,0
6464202883,214191,EA,Health Care,#N/A,Jamieson Vit C 500mg,27,R,0
6464202902,331335,EA,Health Care,#N/A,Jmsn Cal/Magnesium W/Zinc Bns,27,R,0
6464204028,450415,EA,Health Care,#N/A,Jamieson Glucosamine Sulfate,27,R,0
6464204030,450413,EA,Health Care,#N/A,Jamieson GlucoChond 500MG,27,R,0
6464204870,705923,EA,Health Care,#N/A,Jmsn Mega Calcium Bns 120 Caps,27,R,0
6464204871,587341,EA,Health Care,#N/A,Jamieson Mega Calcium/Vit D,27,R,0
6464205170,174273,EA,Health Care,#N/A,Jamieson Extra Vitamn C 1000mg,27,R,0
6464205196,190919,EA,Health Care,#N/A,Jamieson Chewable Cherry 75EA,27,R,0
6464205253,206186,EA,Health Care,#N/A,Jamieson Vit D3 1000ui 100EA,27,R,0
6464205326,260360,EA,Health Care,#N/A,Jamieson Vit B6 B12/Folic Acid,27,R,0
6464205900,277507,EA,Health Care,#N/A,Jamieson Melatonin Fast Melt,27,R,0
6464206116,260369,EA,Health Care,#N/A,Jamieson Calcium w/Vitamin D,27,R,0
6464206137,252634,EA,Health Care,#N/A,Jamieson Glucosamine Sulfate,27,R,0
6464206212,260352,EA,Health Care,#N/A,Jamieson Melatonin FstMlt Choc,27,R,0
6464206231,269011,EA,Health Care,#N/A,Jamieson Omega 3 6 9  Bonus,27,R,0
6464206232,269006,EA,Health Care,#N/A,Jamieson Omega 3 Select Bonus,27,R,0
6464206233,269007,EA,Health Care,#N/A,Jamieson Salmon Oil Bonus,27,R,0
6464206234,269008,EA,Health Care,#N/A,Jamieson Flax Seed Oil Bonus,27,R,0
